     5.640  18.935967   9.703963  16.260503
     5.650  18.818087   9.251696  16.386779
     5.660  18.705893   8.800838  16.506232
     5.670  18.599352   8.351323  16.619004
     5.680  18.498434   7.903084  16.725230
     5.690  18.403112   7.456054  16.825035
     5.700  18.313362   7.010166  16.918535
     5.710  18.229162   6.565351  17.005837
     5.720  18.150491   6.121543  17.087043
     5.730  18.077332   5.678674  17.162244
     5.740  18.009670   5.236675  17.231525
     5.750  17.947490   4.795481  17.294963
     5.760  17.890779   4.355022  17.352630
     5.770  17.839527   3.915232  17.404588
     5.780  17.793725   3.476044  17.450896
     5.790  17.753364   3.037389  17.491604
     5.800  17.718438   2.599200  17.526756
     5.810  17.688939   2.161411  17.556391
     5.820  17.664865   1.723953  17.580541
     5.830  17.646210   1.286761  17.599232
     5.840  17.632971   0.849766  17.612483
     5.850  17.625147   0.412901  17.620310
     5.860  17.622737  -0.023900  17.622721
     5.870  17.625740  -0.460705  17.619718
     5.880  17.634156  -0.897580  17.611298
     5.890  17.647987  -1.334594  17.597452
     5.900  17.667235  -1.771812  17.578165
     5.910  17.691903  -2.209303  17.553416
     5.920  17.721995  -2.647132  17.523179
     5.930  17.757516  -3.085369  17.487421
     5.940  17.798472  -3.524079  17.446102
     5.950  17.844870  -3.963330  17.399179
     5.960  17.896719  -4.403190  17.346598
     5.970  17.954027  -4.843725  17.288303
     5.980  18.016807  -5.285005  17.224229
     5.990  18.085070  -5.727095  17.154304
     6.000  18.158831  -6.170064  17.078450
     6.010  18.238106  -6.613979  16.996582
     6.020  18.322913  -7.058908  16.908606
     6.030  18.413272  -7.504918  16.814422
     6.040  18.509205  -7.952077  16.713920
     6.050  18.610736  -8.400452  16.606984
     6.060  18.717895  -8.850110  16.493487
     6.070  18.830709  -9.301119  16.373295
     6.080  18.949214  -9.753545  16.246263
     6.090  19.073445 -10.207455  16.112237
     6.100  19.203443 -10.662913  15.971052
     6.110  19.339251 -11.119987  15.822532
     6.120  19.480917 -11.578739  15.666491
     6.130  19.628493 -12.039234  15.502728
     6.140  19.782035 -12.501534  15.331033
     6.150  19.941606 -12.965701  15.151179
     6.160  20.107270 -13.431795  14.962927
     6.170  20.279101 -13.899874  14.766023
     6.180  20.457175 -14.369993  14.560196
     6.190  20.641577 -14.842207  14.345159
     6.200  20.832396 -15.316567  14.120606
     6.210  21.029730 -15.793120  13.886214
     6.220  21.233683 -16.271910  13.641636
     6.230  21.444367 -16.752977  13.386509
     6.240  21.661901 -17.236357  13.120441
     6.250  21.886416 -17.722077  12.843021
     6.260  22.118047 -18.210160  12.553807
     6.270  22.356944 -18.700622  12.252333
     6.280  22.603262 -19.193469  11.938100
     6.290  22.857172 -19.688697  11.610579
     6.300  23.118853 -20.186291  11.269205
     6.310  23.388496 -20.686225  10.913378
     6.320  23.666306 -21.188455  10.542457
     6.330  23.952501 -21.692922  10.155760
